Société_de_facturation;Société_de_livraison;Code_avancement;Numéro_de_commande;Numéro_de_version;Date_accordée_au_client
01;01;C;C01/QFE632;2020-11-26-08.28.51.573000;27/11/2020
01;01;C;C01/NEC553C;2020-11-26-08.32.06.881000;26/11/2020
01;01;C;C01/PJG540G;2020-11-26-08.32.07.010000;26/11/2020
01;01;C;C01/PQY776D;2020-11-26-08.32.07.062000;03/11/2020
01;01;C;C01/PTR291F;2020-11-26-08.32.07.123000;10/11/2020
01;01;C;C01/PUZ391B;2020-11-26-08.32.07.181000;26/11/2020
01;01;C;C01/PVK839G;2020-11-26-08.32.07.254000;20/11/2020
01;01;C;C01/PWL778B;2020-11-26-08.32.07.328000;24/11/2020
01;01;C;C01/PWQ887A;2020-11-26-08.32.07.365000;26/11/2020
01;01;C;C01/PYL308C;2020-11-26-08.32.07.444000;06/11/2020
01;01;C;C01/PZA223D;2020-11-26-08.32.07.594000;26/11/2020
01;01;C;C01/PZF427E;2020-11-26-08.32.07.633000;26/11/2020
01;01;C;C01/QAW477C;2020-11-26-08.32.07.670000;23/11/2020
01;01;C;C01/QAZ809J;2020-11-26-08.32.07.709000;20/11/2020
01;01;C;C01/QBD594D;2020-11-26-08.32.07.747000;26/11/2020
01;01;C;C01/QBG462B;2020-11-26-08.32.07.787000;26/11/2020
01;01;C;C01/QBQ763F;2020-11-26-08.32.07.825000;18/11/2020
01;01;C;C01/QBU774B;2020-11-26-08.32.07.862000;24/11/2020
01;01;C;C01/QBY076B;2020-11-26-08.32.07.900000;24/11/2020
01;01;C;C01/QCP111B;2020-11-26-08.32.07.935000;23/11/2020
01;01;C;C01/QCW707B;2020-11-26-08.32.07.971000;24/11/2020
01;01;C;C01/QDC776A;2020-11-26-08.32.08.008000;26/11/2020
01;01;C;C01/QDL898B;2020-11-26-08.32.08.048000;23/11/2020
01;01;C;C01/QDU844A;2020-11-26-08.32.08.085000;26/11/2020
01;01;C;C01/QDW273A;2020-11-26-08.32.08.130000;26/11/2020
01;01;C;C01/QEB346A;2020-11-26-08.32.08.165000;26/11/2020
01;01;C;C01/QEM520A;2020-11-26-08.32.08.207000;25/11/2020
01;01;A;C01/QEN871;2020-11-26-08.32.08.249000;04/12/2020
01;01;C;C01/QEN962B;2020-11-26-08.32.08.289000;26/11/2020
01;01;C;C01/QEP142A;2020-11-26-08.32.08.322000;26/11/2020
01;01;C;C01/QEQ356B;2020-11-26-08.32.08.360000;26/11/2020
01;01;C;C01/QEU971A;2020-11-26-08.32.08.397000;26/11/2020
01;01;C;C01/QEV480A;2020-11-26-08.32.08.431000;26/11/2020
01;01;C;C01/QEV531A;2020-11-26-08.32.08.465000;26/11/2020
01;01;C;C01/QEV988A;2020-11-26-08.32.08.500000;26/11/2020
01;01;C;C01/QEX104A;2020-11-26-08.32.08.537000;26/11/2020
01;01;C;C01/QEX641A;2020-11-26-08.32.08.574000;26/11/2020
01;01;M;C01/QEY866;2020-11-26-08.32.08.659000;27/11/2020
01;01;C;C01/QEY979A;2020-11-26-08.32.08.702000;26/11/2020
01;01;C;C01/QFE631;2020-11-26-08.32.08.832000;27/11/2020
01;01;C;C01/QFE648;2020-11-26-08.32.08.922000;15/12/2020
01;01;C;C01/QFE658;2020-11-26-08.32.08.974000;27/11/2020
01;01;C;C01/QFE742;2020-11-26-08.32.09.027000;17/12/2020
01;01;C;C01/QFE742A;2020-11-26-08.32.09.063000;17/12/2020
01;01;C;C01/QFE742B;2020-11-26-08.32.09.105000;17/12/2020
01;01;C;C01/QFE746;2020-11-26-08.32.09.162000;27/11/2020
01;01;C;C01/QFE748;2020-11-26-08.32.09.279000;27/11/2020
01;01;C;C01/QFE750;2020-11-26-08.32.09.381000;27/11/2020
01;01;C;C01/QFE766;2020-11-26-08.32.09.466000;27/11/2020
01;01;C;C01/QFE770;2020-11-26-08.32.09.545000;04/12/2020
01;01;C;C01/QFE775;2020-11-26-08.32.09.600000;27/11/2020
01;01;C;C01/QFE778;2020-11-26-08.32.09.704000;27/11/2020
01;01;M;C01/PBX384;2020-11-26-08.35.24.881000;02/12/2020
01;01;M;C01/PTT341;2020-11-26-08.35.25.076000;27/11/2020
01;01;C;C01/QFE782;2020-11-26-08.35.25.887000;27/11/2020
01;01;C;C01/QFE795;2020-11-26-08.35.26.100000;27/11/2020
01;01;C;C01/QFE799;2020-11-26-08.35.26.316000;27/11/2020
01;01;C;C01/QFE800;2020-11-26-08.35.26.442000;27/11/2020
01;01;C;C01/QFE803;2020-11-26-08.35.26.555000;27/11/2020
01;01;C;C01/QFE807;2020-11-26-08.35.26.695000;15/12/2020
01;01;C;C01/QFE809;2020-11-26-08.35.26.810000;27/11/2020
01;01;C;C01/QFE813;2020-11-26-08.35.26.916000;27/11/2020
01;01;C;C01/QFE852;2020-11-26-08.35.27.064000;27/11/2020
01;01;M;C01/FTC430S;2020-11-26-08.38.42.567000;02/12/2020
01;01;M;C01/JDA240A;2020-11-26-08.38.42.767000;03/12/2020
01;01;M;C01/JDA240D;2020-11-26-08.38.42.826000;03/12/2020
01;01;M;C01/JUP451A;2020-11-26-08.38.42.878000;03/12/2020
01;01;M;C01/PNC358;2020-11-26-08.38.43.073000;23/10/2020
01;01;C;C01/PNC358B;2020-11-26-08.38.43.145000;27/11/2020
01;01;M;C01/QCQ157;2020-11-26-08.38.44.125000;22/12/2020
01;01;M;C01/QDN511;2020-11-26-08.38.44.333000;07/12/2020
01;01;M;C01/QFA389;2020-11-26-08.38.44.736000;09/12/2020
01;01;C;C01/QFD911;2020-11-26-08.38.44.853000;01/12/2020
01;01;M;C01/QFE212;2020-11-26-08.38.44.908000;27/11/2020
01;01;M;C01/QFE340;2020-11-26-08.38.44.989000;27/11/2020
01;01;C;C01/QFE870;2020-11-26-08.38.45.040000;27/11/2020
01;01;C;C01/QFE870A;2020-11-26-08.38.45.086000;27/11/2020
01;01;C;C01/QFE872;2020-11-26-08.38.45.135000;03/12/2020
01;01;C;C01/QFE882;2020-11-26-08.38.45.285000;27/11/2020
01;01;C;C01/QFE882A;2020-11-26-08.38.45.407000;07/12/2020
01;01;C;C01/QFE884;2020-11-26-08.38.45.530000;27/11/2020
01;01;C;C01/QFE888;2020-11-26-08.38.45.660000;30/12/2020
01;01;C;C01/QFE908;2020-11-26-08.38.45.786000;27/11/2020
01;01;A;C01/PXJ209B;2020-11-26-08.42.01.158000;04/11/2020
01;01;M;C01/PYF666;2020-11-26-08.42.01.276000;27/11/2020
01;01;M;C01/PYF666B;2020-11-26-08.42.01.428000;27/11/2020
01;01;C;C01/QFE939;2020-11-26-08.42.01.679000;27/11/2020
01;01;C;C01/QFE944;2020-11-26-08.42.01.786000;27/11/2020
01;01;C;C01/QFE950;2020-11-26-08.42.01.846000;27/11/2020
01;01;C;C01/QFE956;2020-11-26-08.42.01.896000;27/11/2020
01;01;C;C01/QFE958;2020-11-26-08.42.01.996000;27/11/2020
01;01;C;C01/QFE967;2020-11-26-08.42.02.106000;27/11/2020
01;01;C;C01/QFE976;2020-11-26-08.42.02.212000;27/11/2020
01;01;C;C01/QFE978;2020-11-26-08.42.02.299000;27/11/2020
01;01;C;C01/QFE979;2020-11-26-08.42.02.376000;27/11/2020
01;01;M;C01/KUN402;2020-11-26-08.45.17.767000;02/12/2020
01;01;M;C01/MEB374;2020-11-26-08.45.17.916000;03/12/2020
01;01;M;C01/MED310;2020-11-26-08.45.17.984000;03/12/2020
01;01;M;C01/MED726;2020-11-26-08.45.18.041000;03/12/2020
01;01;M;C01/NUB398A;2020-11-26-08.45.18.104000;02/12/2020
01;01;M;C01/NZM045;2020-11-26-08.45.18.197000;02/12/2020
01;01;M;C01/PLC924;2020-11-26-08.45.18.277000;03/12/2020
01;01;M;C01/PZA991;2020-11-26-08.45.18.515000;27/11/2020
01;01;M;C01/PZA991A;2020-11-26-08.45.18.724000;27/11/2020
01;01;M;C01/QDP517;2020-11-26-08.45.19.051000;04/01/2021
01;01;C;C01/QFE994A;2020-11-26-08.45.19.327000;27/11/2020
01;01;C;C01/QFE997;2020-11-26-08.45.19.439000;27/11/2020
01;01;C;C01/QFE998;2020-11-26-08.45.19.541000;27/11/2020
01;01;C;C01/QFE998A;2020-11-26-08.45.19.670000;30/11/2020
01;01;C;C01/QFE998B;2020-11-26-08.45.19.706000;01/12/2020
01;01;C;C01/QFE998C;2020-11-26-08.45.19.747000;03/12/2020
01;01;C;C01/QFF019;2020-11-26-08.45.19.828000;27/11/2020
01;01;C;C01/QFF037;2020-11-26-08.45.20.007000;27/11/2020
01;01;C;C01/QFF045;2020-11-26-08.45.20.116000;14/12/2020
01;01;C;C01/QFF047;2020-11-26-08.45.20.197000;27/11/2020
01;01;C;C01/QFF050;2020-11-26-08.45.20.271000;17/12/2020
01;01;C;C01/QFF062;2020-11-26-08.45.20.333000;27/11/2020
01;01;C;C01/QFF069;2020-11-26-08.45.20.485000;27/11/2020
01;01;M;C01/PHX640A;2020-11-26-08.48.36.077000;16/12/2020
01;01;M;C01/PTU109A;2020-11-26-08.48.36.422000;05/01/2021
01;01;M;C01/PXS514;2020-11-26-08.48.36.699000;03/12/2020
01;01;M;C01/PXS514B;2020-11-26-08.48.36.782000;11/12/2020
01;01;M;C01/PXS783;2020-11-26-08.48.36.867000;03/12/2020
01;01;M;C01/PYF666C;2020-11-26-08.48.36.950000;27/11/2020
01;01;M;C01/QDS559;2020-11-26-08.48.37.333000;04/12/2020
01;01;M;C01/QDS563;2020-11-26-08.48.37.398000;15/12/2020
01;01;M;C01/QDU335J;2020-11-26-08.48.37.443000;15/12/2020
01;01;M;C01/QDV331;2020-11-26-08.48.37.514000;18/12/2020
01;01;M;C01/QEH365;2020-11-26-08.48.37.638000;15/12/2020
01;01;M;C01/QEP518;2020-11-26-08.48.37.698000;15/12/2020
01;01;M;C01/QEP518A;2020-11-26-08.48.37.764000;15/12/2020
01;01;M;C01/QEV113;2020-11-26-08.48.37.862000;15/12/2020
01;01;M;C01/QEW166;2020-11-26-08.48.38.026000;15/12/2020
01;01;M;C01/QFE512;2020-11-26-08.48.38.392000;27/11/2020
01;01;C;C01/QFF080;2020-11-26-08.48.38.454000;01/12/2020
01;01;C;C01/QFF080A;2020-11-26-08.48.38.498000;07/12/2020
01;01;C;C01/QFF080B;2020-11-26-08.48.38.548000;07/12/2020
01;01;C;C01/QFF080C;2020-11-26-08.48.38.587000;01/12/2020
01;01;C;C01/QFF088;2020-11-26-08.48.38.710000;27/11/2020
01;01;C;C01/QFF092;2020-11-26-08.48.38.837000;04/12/2020
01;01;C;C01/QFF094;2020-11-26-08.48.38.944000;27/11/2020
01;01;C;C01/QFF100;2020-11-26-08.48.39.100000;27/11/2020
01;01;C;C01/QFF100A;2020-11-26-08.48.39.191000;08/12/2020
01;01;C;C01/QFF106;2020-11-26-08.48.39.305000;27/11/2020
01;01;C;C01/QFF116;2020-11-26-08.48.39.417000;30/11/2020
01;01;C;C01/QFF121;2020-11-26-08.48.39.545000;27/11/2020
01;01;C;C01/QFF121A;2020-11-26-08.48.39.674000;01/12/2020
01;01;C;C01/QFF146;2020-11-26-08.48.39.775000;27/11/2020
01;01;C;C01/QFF146A;2020-11-26-08.48.39.877000;08/12/2020
01;01;C;C01/QFF148;2020-11-26-08.48.39.962000;27/11/2020
01;01;C;C01/QFF148A;2020-11-26-08.48.40.030000;14/12/2020
01;01;C;C01/QFF150;2020-11-26-08.48.40.160000;27/11/2020
01;01;C;C01/QFF152;2020-11-26-08.48.40.275000;07/12/2020
01;01;M;C01/QCZ785;2020-11-26-08.51.55.768000;01/12/2020
01;01;A;C01/QEW520A;2020-11-26-08.51.55.939000;09/12/2020
01;01;M;C01/QFD742A;2020-11-26-08.51.55.980000;16/12/2020
01;01;A;C01/QFD742B;2020-11-26-08.51.56.020000;15/12/2020
01;01;C;C01/QFF153;2020-11-26-08.51.56.069000;27/11/2020
01;01;C;C01/QFF154;2020-11-26-08.51.56.175000;27/11/2020
01;01;M;C01/QFF155;2020-11-26-08.51.56.272000;27/11/2020
01;01;C;C01/QFF159;2020-11-26-08.51.56.382000;27/11/2020
01;01;C;C01/QFF159A;2020-11-26-08.51.56.440000;15/12/2020
01;01;C;C01/QFF167;2020-11-26-08.51.56.495000;27/11/2020
01;01;C;C01/QFF170C;2020-11-26-08.51.56.546000;09/12/2020
01;01;C;C01/QFF176;2020-11-26-08.51.56.600000;27/11/2020
01;01;C;C01/QFF176A;2020-11-26-08.51.56.666000;04/12/2020
01;01;C;C01/QFF178;2020-11-26-08.51.56.750000;27/11/2020
01;01;C;C01/QFF183;2020-11-26-08.51.56.895000;27/11/2020
01;01;C;C01/QFF191;2020-11-26-08.51.57.010000;11/12/2020
01;01;C;C01/QFF191A;2020-11-26-08.51.57.063000;16/12/2020
01;01;C;C01/QFF193;2020-11-26-08.51.57.164000;27/11/2020
01;01;C;C01/QFF204;2020-11-26-08.51.57.361000;27/11/2020
01;01;C;C01/QFF204A;2020-11-26-08.51.57.478000;01/12/2020
01;01;C;C01/QFF206;2020-11-26-08.51.57.519000;01/12/2020
01;01;C;C01/QFF206A;2020-11-26-08.51.57.558000;01/12/2020
01;01;C;C01/QFF206B;2020-11-26-08.51.57.599000;01/12/2020
01;01;C;C01/QFF217;2020-11-26-08.51.57.667000;27/11/2020
01;01;C;C01/QFF217A;2020-11-26-08.51.57.739000;30/11/2020
01;01;A;C01/GBF560A;2020-11-26-08.55.13.158000;15/12/2020
01;01;A;C01/JNH419;2020-11-26-08.55.13.292000;25/11/2020
01;01;M;C01/QBU312B;2020-11-26-08.55.13.370000;11/12/2020
01;01;A;C01/QEH083;2020-11-26-08.55.13.603000;25/11/2020
01;01;C;C01/QFF232;2020-11-26-08.55.13.739000;27/11/2020
01;01;C;C01/QFF247;2020-11-26-08.55.13.938000;27/11/2020
01;01;C;C01/QFF247B;2020-11-26-08.55.14.097000;09/12/2020
01;01;C;C01/QFF250;2020-11-26-08.55.14.141000;27/11/2020
01;01;C;C01/QFF250A;2020-11-26-08.55.14.269000;27/11/2020
01;01;C;C01/QFF274;2020-11-26-08.55.14.374000;27/11/2020
01;01;C;C01/QFF277;2020-11-26-08.55.14.472000;27/11/2020
01;01;C;C01/QFF282;2020-11-26-08.55.14.659000;27/11/2020
01;01;C;C01/QFF282A;2020-11-26-08.55.14.774000;27/11/2020
01;01;C;C01/QFF282B;2020-11-26-08.55.14.847000;12/01/2021
01;01;C;C01/QFF286;2020-11-26-08.55.14.924000;27/11/2020
01;01;M;C01/QDV151;2020-11-26-08.58.31.261000;07/01/2021
01;01;C;C01/QFF211;2020-11-26-08.58.31.484000;27/11/2020
01;01;C;C01/QFF211A;2020-11-26-08.58.31.717000;07/12/2020
01;01;C;C01/QFF311;2020-11-26-08.58.31.923000;27/11/2020
01;01;C;C01/QFF348;2020-11-26-08.58.32.122000;27/11/2020
01;01;C;C01/QFF355;2020-11-26-08.58.32.424000;27/11/2020
01;01;C;C01/QFF361;2020-11-26-08.58.32.597000;27/11/2020
01;01;C;C01/QFF367;2020-11-26-08.58.32.710000;27/11/2020
01;01;A;C01/QEW394;2020-11-26-09.01.49.192000;01/12/2020
01;01;A;C01/QEX938;2020-11-26-09.01.49.330000;30/12/2020
01;01;A;C01/QFB151;2020-11-26-09.01.49.446000;07/12/2020
01;01;M;C01/QFF157;2020-11-26-09.01.49.494000;02/12/2020
01;01;C;C01/QFF245;2020-11-26-09.01.49.548000;30/11/2020
01;01;M;C01/QFF281;2020-11-26-09.01.49.586000;02/12/2020
01;01;C;C01/QFF380;2020-11-26-09.01.49.635000;27/11/2020
01;01;C;C01/QFF381;2020-11-26-09.01.49.685000;30/11/2020
01;01;C;C01/QFF381A;2020-11-26-09.01.49.733000;01/12/2020
01;01;C;C01/QFF381B;2020-11-26-09.01.49.777000;15/12/2020
01;01;C;C01/QFF384;2020-11-26-09.01.49.975000;27/11/2020
01;01;C;C01/QFF385;2020-11-26-09.01.50.315000;08/12/2020
01;01;C;C01/QFF386;2020-11-26-09.01.50.399000;27/11/2020
01;01;C;C01/QFF395;2020-11-26-09.01.50.504000;03/12/2020
01;01;C;C01/QFF404;2020-11-26-09.01.50.637000;27/11/2020
01;01;C;C01/QFF405;2020-11-26-09.01.50.795000;27/11/2020
01;01;C;C01/QFF407;2020-11-26-09.01.50.924000;27/11/2020
01;01;C;C01/QFF412;2020-11-26-09.01.51.027000;26/01/2021
01;01;C;C01/QFF422;2020-11-26-09.01.51.249000;27/11/2020
01;01;C;C01/QFF432;2020-11-26-09.01.51.370000;27/11/2020
01;01;M;C01/PTW412B;2020-11-26-09.05.07.040000;21/12/2020
01;01;M;C01/PTW558B;2020-11-26-09.05.07.218000;19/11/2020
01;01;M;C01/QCJ226C;2020-11-26-09.05.07.621000;11/12/2020
01;01;M;C01/QCZ148;2020-11-26-09.05.07.764000;10/12/2020
01;01;M;C01/QDH816A;2020-11-26-09.05.07.844000;23/11/2020
01;01;M;C01/QDW604A;2020-11-26-09.05.07.939000;10/12/2020
01;01;M;C01/QEN484A;2020-11-26-09.05.08.373000;11/12/2020
01;01;M;C01/QEY063;2020-11-26-09.05.08.446000;27/01/2021
01;01;M;C01/QFE540A;2020-11-26-09.05.08.520000;11/12/2020
01;01;M;C01/QFF285;2020-11-26-09.05.08.695000;04/01/2021
01;01;M;C01/QFF349;2020-11-26-09.05.08.835000;04/01/2021
01;01;C;C01/QFF440;2020-11-26-09.05.08.921000;27/11/2020
01;01;C;C01/QFF440A;2020-11-26-09.05.09.016000;23/12/2020
01;01;C;C01/QFF443;2020-11-26-09.05.09.077000;11/12/2020
01;01;C;C01/QFF445;2020-11-26-09.05.09.165000;27/11/2020
01;01;C;C01/QFF450;2020-11-26-09.05.09.247000;27/11/2020
01;01;C;C01/QFF452;2020-11-26-09.05.09.297000;21/12/2020
01;01;C;C01/QFF452A;2020-11-26-09.05.09.374000;21/12/2020
01;01;C;C01/QFF452B;2020-11-26-09.05.09.435000;21/12/2020
01;01;C;C01/QFF464;2020-11-26-09.05.09.554000;01/12/2020
01;01;C;C01/QFF470;2020-11-26-09.05.09.719000;27/11/2020
01;01;C;C01/QFF475;2020-11-26-09.05.09.855000;27/11/2020
01;01;C;C01/QFF476;2020-11-26-09.05.09.973000;27/11/2020
01;01;C;C01/QFF476A;2020-11-26-09.05.10.061000;01/12/2020
01;01;C;C01/QFF492;2020-11-26-09.05.10.123000;21/12/2020
01;01;C;C01/QFF492A;2020-11-26-09.05.10.209000;21/12/2020
01;01;C;C01/QFF492B;2020-11-26-09.05.10.267000;21/12/2020
01;01;C;C01/QFF508;2020-11-26-09.05.10.357000;27/11/2020
01;01;C;C01/QFF508A;2020-11-26-09.05.10.427000;08/12/2020
01;01;A;C01/QAW632A;2020-11-26-09.08.26.108000;24/11/2020
01;01;A;C01/QBS913A;2020-11-26-09.08.26.291000;19/11/2020
01;01;A;C01/QBS913C;2020-11-26-09.08.26.350000;09/12/2020
01;01;C;C01/QEV592A;2020-11-26-09.08.26.646000;27/11/2020
01;01;M;C01/QEW951;2020-11-26-09.08.26.696000;26/11/2020
01;01;M;C01/QFF416;2020-11-26-09.08.26.919000;01/02/2021
01;01;C;C01/QFF522;2020-11-26-09.08.27.057000;27/11/2020
01;01;C;C01/QFF526;2020-11-26-09.08.27.242000;27/11/2020
01;01;C;C01/QFF528;2020-11-26-09.08.27.386000;18/01/2021
01;01;C;C01/QFF528A;2020-11-26-09.08.27.457000;18/01/2021
01;01;C;C01/QFF528B;2020-11-26-09.08.27.508000;18/01/2021
01;01;C;C01/QFF531;2020-11-26-09.08.27.565000;27/11/2020
01;01;C;C01/QFF542;2020-11-26-09.08.27.752000;27/11/2020
01;01;C;C01/QFF542A;2020-11-26-09.08.27.867000;04/12/2020
01;01;C;C01/QFF547;2020-11-26-09.08.27.927000;27/11/2020
01;01;C;C01/QFF556;2020-11-26-09.08.27.984000;01/12/2020
01;01;C;C01/QFF557;2020-11-26-09.08.28.046000;18/01/2021
01;01;C;C01/QFF557A;2020-11-26-09.08.28.111000;18/01/2021
01;01;C;C01/QFF557B;2020-11-26-09.08.28.160000;18/01/2021
01;01;C;C01/QFF563;2020-11-26-09.08.28.238000;27/11/2020
01;01;C;C01/QFF567;2020-11-26-09.08.28.350000;27/11/2020
01;01;C;C01/QFF577;2020-11-26-09.08.28.435000;05/01/2021
01;01;C;C01/QFF587;2020-11-26-09.11.44.193000;08/02/2021
01;01;C;C01/QFF587A;2020-11-26-09.11.44.299000;08/02/2021
01;01;C;C01/QFF587B;2020-11-26-09.11.44.351000;08/02/2021
01;01;C;C01/QFF605;2020-11-26-09.11.44.476000;27/11/2020
01;01;C;C01/QFF607;2020-11-26-09.11.44.618000;27/11/2020
01;01;C;C01/QFF608;2020-11-26-09.11.44.698000;01/12/2020
01;01;C;C01/QFF609;2020-11-26-09.11.44.802000;27/11/2020
01;01;C;C01/QFF615;2020-11-26-09.11.44.989000;27/11/2020
01;01;M;C01/PGM447A;2020-11-26-09.15.00.776000;11/12/2020
01;01;M;C01/QBX886C;2020-11-26-09.15.01.320000;04/01/2021
01;01;M;C01/QDL784;2020-11-26-09.15.01.444000;11/01/2021
01;01;M;C01/QEP303;2020-11-26-09.15.01.994000;26/11/2020
01;01;M;C01/QEZ423;2020-11-26-09.15.02.171000;27/11/2020
01;01;A;C01/QEZ934;2020-11-26-09.15.02.272000;01/12/2020
01;01;M;C01/QFE342;2020-11-26-09.15.02.386000;08/12/2020
01;01;M;C01/QFF469;2020-11-26-09.15.02.443000;27/11/2020
01;01;M;C01/QFF533;2020-11-26-09.15.02.506000;27/11/2020
01;01;C;C01/QFF637;2020-11-26-09.15.02.654000;27/11/2020
01;01;C;C01/QFF645;2020-11-26-09.15.02.808000;27/11/2020
01;01;C;C01/QFF647;2020-11-26-09.15.02.917000;27/11/2020
01;01;C;C01/QFF655;2020-11-26-09.15.03.003000;04/01/2021
01;01;C;C01/QFF660;2020-11-26-09.15.03.061000;30/11/2020
01;01;C;C01/QFF663;2020-11-26-09.15.03.211000;27/11/2020
01;01;C;C01/QFF667;2020-11-26-09.15.03.423000;27/11/2020
01;01;C;C01/QFF681;2020-11-26-09.15.03.606000;27/11/2020
01;01;C;C01/QFF682;2020-11-26-09.15.03.777000;27/11/2020
01;01;C;C01/QFF685;2020-11-26-09.15.03.981000;27/11/2020
01;01;C;C01/QFF689;2020-11-26-09.15.04.177000;27/11/2020
01;01;C;C01/QFF690;2020-11-26-09.15.04.309000;22/12/2020
01;01;M;C01/PWD358;2020-11-26-09.18.20.061000;30/11/2020
01;01;M;C01/PWD358A;2020-11-26-09.18.20.363000;30/11/2020
01;01;M;C01/PWD358B;2020-11-26-09.18.20.433000;30/11/2020
01;01;M;C01/QFE342A;2020-11-26-09.18.20.579000;08/12/2020
01;01;A;C01/QFF580;2020-11-26-09.18.20.698000;11/12/2020
01;01;C;C01/QFF669A;2020-11-26-09.18.20.751000;01/12/2020
01;01;C;C01/QFF669H;2020-11-26-09.18.20.809000;08/12/2020
01;01;C;C01/QFF695;2020-11-26-09.18.20.975000;27/11/2020
01;01;C;C01/QFF698;2020-11-26-09.18.21.173000;27/11/2020
01;01;C;C01/QFF698A;2020-11-26-09.18.21.293000;21/12/2020
01;01;C;C01/QFF698B;2020-11-26-09.18.21.360000;21/12/2020
01;01;C;C01/QFF700;2020-11-26-09.18.21.546000;27/11/2020
01;01;C;C01/QFF702;2020-11-26-09.18.21.822000;27/11/2020
01;01;C;C01/QFF702A;2020-11-26-09.18.21.988000;01/12/2020
01;01;C;C01/QFF707;2020-11-26-09.18.22.038000;16/12/2020
01;01;C;C01/QFF715;2020-11-26-09.18.22.181000;27/11/2020
01;01;C;C01/QFF716;2020-11-26-09.18.22.322000;27/11/2020
01;01;C;C01/QFF723;2020-11-26-09.18.22.624000;27/11/2020
01;01;C;C01/QFF726;2020-11-26-09.18.22.675000;01/12/2020
01;01;C;C01/QFF731;2020-11-26-09.18.22.851000;27/11/2020
01;01;C;C01/QFF732;2020-11-26-09.18.23.017000;30/11/2020
01;01;C;C01/QFF736;2020-11-26-09.18.23.127000;27/11/2020
01;01;C;C01/QFF738;2020-11-26-09.18.23.348000;27/11/2020
01;01;C;C01/QFF740;2020-11-26-09.18.23.499000;01/12/2020
01;01;A;C01/PZC025D;2020-11-26-09.21.38.919000;16/11/2020
01;01;C;C01/QFF757;2020-11-26-09.21.39.137000;27/11/2020
01;01;C;C01/QFF758;2020-11-26-09.21.39.346000;27/11/2020
01;01;C;C01/QFF760;2020-11-26-09.21.39.426000;27/11/2020
01;01;C;C01/QFF771;2020-11-26-09.21.39.614000;27/11/2020
01;01;C;C01/QFF772;2020-11-26-09.21.39.757000;27/11/2020
01;01;C;C01/QFF786;2020-11-26-09.21.39.841000;27/11/2020
01;01;C;C01/QFF787;2020-11-26-09.21.39.882000;08/12/2020
01;01;C;C01/QFF788;2020-11-26-09.21.39.997000;27/11/2020
01;01;C;C01/QFF789;2020-11-26-09.21.40.131000;27/11/2020
01;01;C;C01/QFF790;2020-11-26-09.21.40.253000;27/11/2020
01;01;C;C01/QFF792;2020-11-26-09.21.40.440000;27/11/2020
01;01;C;C01/QFF800;2020-11-26-09.21.40.587000;27/11/2020
01;01;C;C01/QFF800A;2020-11-26-09.21.40.698000;15/12/2020
01;01;C;C01/QFF802;2020-11-26-09.21.40.786000;27/11/2020
01;01;C;C01/QFF817;2020-11-26-09.21.40.993000;27/11/2020
01;01;C;C01/QFF820;2020-11-26-09.21.41.141000;27/11/2020
01;01;C;C01/QFF821;2020-11-26-09.21.41.253000;27/11/2020
01;01;C;C01/QFF822;2020-11-26-09.21.41.363000;27/11/2020
01;01;C;C01/QFF823;2020-11-26-09.21.41.437000;04/12/2020
01;01;M;C01/QEQ374;2020-11-26-09.24.57.124000;30/12/2020
01;01;C;C01/QFF812;2020-11-26-09.24.57.227000;27/11/2020
01;01;C;C01/QFF828;2020-11-26-09.24.57.300000;27/11/2020
01;01;C;C01/QFF840;2020-11-26-09.24.57.421000;27/11/2020
01;01;C;C01/QFF846;2020-11-26-09.24.57.496000;08/12/2020
01;01;C;C01/QFF885;2020-11-26-09.24.57.582000;27/11/2020
01;01;C;C01/QFF889;2020-11-26-09.24.57.666000;15/12/2020
01;01;C;C01/QFF890;2020-11-26-09.24.57.706000;27/11/2020
01;01;C;C01/QFF892;2020-11-26-09.24.57.806000;27/11/2020
01;01;M;C01/PXK865;2020-11-26-09.28.13.191000;15/12/2020
01;01;M;C01/QCZ314;2020-11-26-09.28.13.454000;01/12/2020
01;01;M;C01/QES486;2020-11-26-09.28.13.676000;06/01/2021
01;01;A;C01/QEZ971;2020-11-26-09.28.13.907000;27/11/2020
01;01;C;C01/QFF891;2020-11-26-09.28.14.118000;27/11/2020
01;01;C;C01/QFF904;2020-11-26-09.28.14.293000;27/11/2020
01;01;C;C01/QFF905;2020-11-26-09.28.14.401000;27/11/2020
01;01;C;C01/QFF905A;2020-11-26-09.28.14.509000;27/11/2020
01;01;C;C01/QFF905B;2020-11-26-09.28.14.581000;30/11/2020
01;01;C;C01/QFF914;2020-11-26-09.28.14.657000;27/11/2020
01;01;C;C01/QFF917;2020-11-26-09.28.14.808000;27/11/2020
01;01;C;C01/QFF926;2020-11-26-09.28.14.949000;27/11/2020
01;01;C;C01/QFF931;2020-11-26-09.28.15.038000;27/11/2020
01;01;C;C01/QFF935;2020-11-26-09.28.15.104000;27/11/2020
01;01;C;C01/QFF943;2020-11-26-09.28.15.220000;27/11/2020
01;01;C;C01/QFF945;2020-11-26-09.28.15.313000;27/11/2020
01;01;C;C01/QFF956E;2020-11-26-09.28.15.385000;27/11/2020
01;01;C;C01/QFF962;2020-11-26-09.28.15.461000;08/12/2020
01;01;A;C01/HWU598I;2020-11-26-09.31.30.893000;06/10/2020
